address,name,address2 ,city,postcode ,lat,lng,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level
SCFT - CHIVSS Service,SCFT - CHIVSS Service,Brighton General Hospital,"Elm Grove, Brighton",BN2 3EW,50.8316771,-0.1149776,"Brighton General, Elm Grove, Brighton, BN2 3EL, United Kingdom",Brighton General,,Elm Grove,BN2 3EL,,Whitehawk,Brighton,Brighton and Hove,BNH,England,ENG,United Kingdom,gb,0.9,1,0.9
SCFT - DIETETIC SERVICE,SCFT - DIETETIC SERVICE,"Brighton General Hospital,","Elm Grove,  Brighton",BN2 3EW,50.8316771,-0.1149776,"Brighton General, Elm Grove, Brighton, BN2 3EL, United Kingdom",Brighton General,,Elm Grove,BN2 3EL,,Whitehawk,Brighton,Brighton and Hove,BNH,England,ENG,United Kingdom,gb,0.9,1,0.9
QVH Head & Neck,QVH Head & Neck,Queen Victoria Hospital,"Holtye Road, East Grinstead",RH19 3DZ,51.13512,-0.00274,"Queen Victoria Hospital N H S Trust The, Mid Sussex, RH19 3DZ, United Kingdom",Queen Victoria Hospital N H S Trust The,,,RH19 3DZ,East Grinstead,Stonequarry,Mid Sussex,West Sussex,WSX,England,ENG,United Kingdom,gb,0.59049,1,0.59049
SCFT Podiatry,SCFT Podiatry,Brighton General Hospital,"Elm Grove, Brighton",BN2 3EW,50.8316771,-0.1149776,"Brighton General, Elm Grove, Brighton, BN2 3EL, United Kingdom",Brighton General,,Elm Grove,BN2 3EL,,Whitehawk,Brighton,Brighton and Hove,BNH,England,ENG,United Kingdom,gb,0.9,1,0.9
SCFT Responsive Services Mid Sx,SCFT Responsive Services Mid Sx,Brighton General Hospial,"Elm Grove, Brighton",BN2 3EW,50.829804,-0.112293789,"Brighton Racecourse, Freshfield Road, Brighton, BN2 9XZ, United Kingdom",Brighton Racecourse,,Freshfield Road,BN2 9XZ,,Whitehawk,Brighton,Brighton and Hove,BNH,England,ENG,United Kingdom,gb,0.147,0.7,0.21
SCFT Falls & Fractures,SCFT Falls & Fractures,Brighton General Hospital,"Elm Grove, Brighton",BN2 3EW,50.8316771,-0.1149776,"Brighton General, Elm Grove, Brighton, BN2 3EL, United Kingdom",Brighton General,,Elm Grove,BN2 3EL,,Whitehawk,Brighton,Brighton and Hove,BNH,England,ENG,United Kingdom,gb,0.9,1,0.9
SCFT Bladder & Bowel,SCFT Bladder & Bowel,Brighton General Hospital,"Elm Grove, Brighton",BN2 3EW,50.8316771,-0.1149776,"Brighton General, Elm Grove, Brighton, BN2 3EL, United Kingdom",Brighton General,,Elm Grove,BN2 3EL,,Whitehawk,Brighton,Brighton and Hove,BNH,England,ENG,United Kingdom,gb,0.9,1,0.9
"original_O.Health, Epsom & St Helier Hos	""Occupational Health","original_ Epsom & SHH""	""St Helier Hospital",original_ Wrythe Lane,"original_	Carshalton","original_ Surrey""	SM5 1AA",lat,lon,formatted,street,housenumber,district,city,suburb,name,postcode,county,confidence_city_level,county_code,state,state_code,country,country_code,confidence,attribution
"SCFT Tissue Viability	SCFT Tissue Viability	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT Comm Nursing Horsham	SCFT Comm Nursing Horsham	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT Immunisation	SCFT Immunisation	Brighton Genearl Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT Sussex Rehab	SCFT Sussex Rehab	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT Lymphaedom	SCFT Lymphaedom	Brighton Genearl Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT Falls & Fractures	SCFT Falls & Fractures	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT Adult Speech & Language	SCFT Adult Speech & Language	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT - Community Child Services	SCFT - Community Child Services	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT Overnight Services	SCFT Overnight Services	""Brighton General Hospita"," Elm Grove""	Brighton	BN2 3NW",,,,51.948616,-0.53796,"Elm Grove, Toddington, United Kingdom",Elm Grove,,Toddington,Toddington,,,,Bedford,,BDF,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Elysium Healthcare	Brighton & Hove Clinic	14-18 New Church Road	Hove	BN3 4FH",,,,,,,,,,,,,,,,,,,,,,,
"SCFT - Covid Aftecare	SCFT - Covid Aftecare	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT - Looked After Children	SCFT - Looked After Children	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT - Enhanced Care Homes	SCFT - Enhanced Care Homes	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Here Clinical Services	Here Clinical Services	""4th Floor"," 177 Preston Road""	Brighton	BN1 6AG",,,,50.8383906,-0.148571445,"Park Centre, 177 Preston Road, Brighton, BN1 6AU, United Kingdom",Preston Road,177,,Brighton,Prestonville,Park Centre,BN1 6AU,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH A8N Overflow	A8N Overflow ward	Royal Sussex County Hospital	Brighton	BN2 5BE",,,,,,,,,,,,,,,,,,,,,,,
"Victoria Chartwell Nursing Home	Victoria Chartwell Nursing Home	""81 Dyke Road Avenue"," Hove""	East Sussex	BN3 6DA",,,,50.8352056,-0.17018,"Hove, Station Approach, Hove, BN3 3RU, United Kingdom",Station Approach,,,Hove,Brunswick,Hove,BN3 3RU,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"St Peter & St James Hospice OH	St Peter & St James Hospice OH	North Common Road	""North Chailey"," East Sussex""	BN8 4ED",,,,50.96514988,-0.05666405,"Chailey, Lewes, ENG, United Kingdom",,,,Lewes,Chailey,Chailey,BN8 4ED,East Sussex,,ESX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"QVH Theatre Skin Clinic	QVH Theatre Skin Clinic	Queen Victoria Hospital	""Holtye Road"," East Grinstead""	",,,,51.1322179,-0.0117661,"East Grinstead (Mid Sussex), ENG, United Kingdom",,,,Mid Sussex,,,,West Sussex,,WSX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"ESHT Molecular Pathology	Eastbourne District General Hosp	Kings Drive	Eastbourne	BN21 2UD",,,,,,,,,,,,,,,,,,,,,,,
"SCFT - Phlebotomy	SCFT - Phlebotomy	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT - Child & Young Person CN	SCFT - Child & Young Person CN	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Great Western Hospital, Swindon	Biochemistry/Haematology Dept	Marlborough Road	Swindon	SN3 6BB",,,,,,,,,,,,,,,,,,,,,,,
"Community Diagnostics Ctr - QVH	Community Diagnostics Ctr - QVH	Holtye Road	East Grinstead	",,,,,,,,,,,,,,,,,,,,,,,
"CAMHS Horsham	CAMHS	""New Park House"," North Street""	""Horsham"," West Sussex""	RH12 1RJ",,,51.0630273,-0.3295028,"Horsham, ENG, United Kingdom",,,,Horsham,,,,West Sussex,1,WSX,England,ENG,United Kingdom,gb,0.25,© OpenStreetMap contributors
"SCFT - Responsive Service Horsham	SCFT - Responsive Service Horhsam	Brighton General Hospsital	""Elm Grove"," Brighton""	BN3 2EW",,,,50.8288602,-0.1407393,"Brighton, Trafalgar Street, Brighton, BN1 3XP, United Kingdom",Trafalgar Street,,,Brighton,Round Hill,Brighton,BN1 3XP,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Uckfield Community Hospital	Uckfield Community Hospital	""Framfield Road"," Uckfield""	West Sussex	TN22 5AW",,,,50.9687382,0.0966299,"Uckfield, Mill Lane, Wealden, TN22 1HS, United Kingdom",Mill Lane,,Uckfield Civil Parish,Wealden,Ridgewood,Uckfield,TN22 1HS,East Sussex,,ESX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Immunohaem Dept Worthing Hospital	Immunohaem Department	Worthing Hospital	""Worthing"," West Sussex""	BN11 2DH",,,,50.8165963,-0.36371065,"Worthing, BN11 2DH, United Kingdom",,,,Worthing,,Worthing,BN11 2DH,West Sussex,,WSX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Enhanced Access Service	Enhanced Access Service	Brighton & Hove Federation	""177 Preston Road"," Brighton""	BN1 6AG",,,,50.83838,-0.14829,"Brighton and Hove, BN1 6AG, United Kingdom",,,,,,Brighton and Hove,BN1 6AG,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Medical Imaging Partnership	Medical Imaging Partnership	East Stand American Express Stadium	""Village Way"," Falmer""	BN1 9BL",,,,50.86879845,-0.068813904,"Falmer, Lewes, ENG, United Kingdom",,,,Lewes,Falmer,,,East Sussex,,ESX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT - Community HIV Specialist	SCFT - Community HIV Specialist	Elm Grove	Brighton	BN2 3EW",,,,,,,,,,,,,,,,,,,,,,,
"RSCH Cardiac Intensive Care - L7	RSCH Cardiac Intensive Care - L7	Eastern Road	Brighton	",,,,,,,,,,,,,,,,,,,,,,,
"RSCH C5 Martindale Building	RSCH C5 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH A5 Intervention Radiology	RSCH A5 Intervention Radiology	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH B6 Martindale Building	RSCH B6 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH Martindale Building - Level 6C	RSCH Martindale Building - Level 6C	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH A7 Critical Care Martindale	RSCH A7 Critical Care Martindale	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH B7 Critical Care LMn	RSCH B7 Critical Care LM	RSCH Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH A8 Martindale Building	RSCH A8 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH B8 Martindale Building	RSCH B8 Martindale Building	RSCH Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH C8 Martindale Building	RSCH C8 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighon""	BN2 5BE",,,,51.541811,-0.379571,"London, UB5 5BE, United Kingdom",,,,London,,UB5 5BE,UB5 5BE,,,,,,United Kingdom,gb,0,Who's On First
"RSCH A9 Martindale Building	RSCH A9 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 %BE",,,,50.8288602,-0.1407393,"Brighton, Trafalgar Street, Brighton, BN1 3XP, United Kingdom",Trafalgar Street,,,Brighton,Round Hill,Brighton,BN1 3XP,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH B9 Martindale Building	RSCH B9 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH C9 Martindale Building	RSCH C9 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighon""	BN2 5BE",,,,51.541811,-0.379571,"London, UB5 5BE, United Kingdom",,,,London,,UB5 5BE,UB5 5BE,,,,,,United Kingdom,gb,0,Who's On First
"RSCH B10 Martindale Building	RSCH B10 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH Martindale Building - Level 10	RSCH Martindale Building - Level 10	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH C10 Martindale Building	RSCH C10 Martindale Building	Royal Sussex County Hospital	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Brighton & Hove Federation	Brighton & Hove Federation	""Fourth Floor"," 177 Preston Road""	Brighton	BN1 6AG",,,,50.8383906,-0.148571445,"Park Centre, 177 Preston Road, Brighton, BN1 6AU, United Kingdom",Preston Road,177,,Brighton,Prestonville,Park Centre,BN1 6AU,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Brighton Coroners Office	Brighton & Hove Coroners Office	""Woodvale"," Lewes Rd""	Brighton	BN2 3QB",,,,50.8371709,-0.124657,"Lewes Road, Brighton, BN2 3QB, United Kingdom",Lewes Road,,,Brighton,Hollingdean,Lewes Road,BN2 3QB,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"East Sussex Coroners Office	""Unit 56"," Innovation Centre""	Highfield Drive	""St Leonards on Sea"," East Sussex""	TN38 9UH",,,50.87367,0.52705,"Hastings, TN38 9UH, United Kingdom",,,,Hastings,,Hastings,TN38 9UH,East Sussex,,ESX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"West Sussex Coroners Office	County Records Office	Orchard Street	""Chichester"," West Sussex""	PO19 1DD",,,,50.8381436,-0.78468,"Chichester, ENG, United Kingdom",,,,Chichester,Chichester,Chichester,PO19 1DD,West Sussex,,WSX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"Dorset Coroners Office	Coroners Court	Stafford Rd	Bournemouth	BH1 1PA",,,,,,,,,,,,,,,,,,,,,,,
"Guernsey Coroners Office	Law Office of the Crown	St Peters Port	Guernsey	GY1 2PA",,,,,,,,,,,,,,,,,,,,,,,
"St Richards Hospital - Haematology	St Richards Hospital	Spitalfield Lane	Chichester	PO19 6SE",,,,,,,,,,,,,,,,,,,,,,,
"SCFT - ECHO	SCFT - ECHO	Brighton General Hospital	""Elm Grove"," Brighton""	BN2 3EW",,,,50.8304868,-0.1138012,"Brighton and Hove, BN2 3EW, United Kingdom",,,,,,Brighton and Hove,BN2 3EW,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"SCFT - Hospital at Home	SCFT - Hospital at Home	""Brighton General Hospital","	Elm Grove","Brighton""	BN2 3EW",,,50.8288602,-0.1407393,"Brighton, Trafalgar Street, Brighton, BN1 3XP, United Kingdom",Trafalgar Street,,,Brighton,Round Hill,Brighton,BN1 3XP,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"	Urology Department	Worthing and St Richard�s Hospita		",,,,,,,,,,,,,,,,,,,,,,,
"RSCH Head & Neck OPD	RSCH Head & Neck OPD	""Level 1 Martindale Building","	Eastern Road"," Brighton""	BN2 5BE",,,53.4373879,-3.0480464,"New Brighton, Victoria Road, Wallasey, CH45 9LB, United Kingdom",Victoria Road,,,Wallasey,New Brighton,New Brighton,CH45 9LB,Liverpool City Region,,,England,ENG,United Kingdom,gb,0.315,© OpenStreetMap contributors
"RSCH Nuerophysiology	RSCH Nuerophysiology	Level 3 Martindale Building	Eastern Road	BN2 5BE",,,,,,,,,,,,,,,,,,,,,,,
"RSCH Neuroscience OPD	RSCH Neuroscience OPD	Leve 3 Martindale Building	""Eastern Road"," Brighton""	RB2 5BE",,,,50.8288602,-0.1407393,"Brighton, Trafalgar Street, Brighton, BN1 3XP, United Kingdom",Trafalgar Street,,,Brighton,Round Hill,Brighton,BN1 3XP,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH Clinical Infection Suite	RSCH Clinical Infection Suite	Level 6B Martindale Building	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH PULMONARY FUNCTION LAB	RSCH PULMONARY FUNCTION LAB	Level 9C Martindale Building	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH A10 PIU Martindale Building	RSCH A10 PIU Martindale Building	Level 10 Martindale Building	""Eastern Road"," Brighton""	BN2 5PE",,,,50.8238,-0.1018199,"Brighton and Hove, BN2 5PE, United Kingdom",,,,,,Brighton and Hove,BN2 5PE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"South Downs Health and Care Ltd	South Downs Health and Care Ltd	""Hampden Park Ctr"," 12 Brodrick Close""	Eastbourne	BN22 9NQ",,,,50.7976466,0.2776308,"Brodrick Close, Eastbourne, BN22 9NQ, United Kingdom",Brodrick Close,,,Eastbourne,Hampden Park,Brodrick Close,BN22 9NQ,East Sussex,,ESX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH C7 Critical Care LM	RSCH C7 Critical Care LM	Eastern Road	Brighton	BN2 5BE",,,,,,,,,,,,,,,,,,,,,,,
"PRH Sussex Rehabilitation Centre	PRH Sussex Rehabilitation Centre	""Princess Royal Hospital"," Lewes Road""	""Haywards Heath"," West Sussex""	RH16 4EX",,,50.9999616,-0.1049747,"Haywards Heath (Mid Sussex), ENG, United Kingdom",,,,Mid Sussex,,,,West Sussex,1,WSX,England,ENG,United Kingdom,gb,0.25,© OpenStreetMap contributors
"RSCH A10 PIU Louise Martindale Bld	RSCH A10 PIU Louise Martindale Bld	""Eastern Road"," Brighton""		BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"RSCH B6 Coivid Medicines Delivery	RSCH B6 Coivid Medicines Delivery	""Louisa Martindale Building","	Eastern Road"," Brighton""	BN2 5BE",,,53.4373879,-3.0480464,"New Brighton, Victoria Road, Wallasey, CH45 9LB, United Kingdom",Victoria Road,,,Wallasey,New Brighton,New Brighton,CH45 9LB,Liverpool City Region,,,England,ENG,United Kingdom,gb,0.315,© OpenStreetMap contributors
"RSCH C1 Discharge Lounge	RSCH C1 Discharge Lounge	Louisa Martindale Buidling	""Eastern Road"," Brighton""	BN2 5BE",,,,50.8194391,-0.118152457,"Brighton and Hove, BN2 5BE, United Kingdom",,,,,,Brighton and Hove,BN2 5BE,Brighton and Hove,,BNH,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
"St Catherine's Hospice	St Catheirne's Hospice	Malthouse Road	Crawley	RH10 6BH",,,,,,,,,,,,,,,,,,,,,,,
"Eastbourne DGH ENT Department	Eastbourne DGH ENT Department	Eastbourne DGH Hospital	""Kings Drive"," Eastbourne""	BN21 2UD",,,,50.7664372,0.2781546,"Eastbourne, ENG, United Kingdom",,,,Eastbourne,,,,East Sussex,,ESX,England,ENG,United Kingdom,gb,0,© OpenStreetMap contributors
